,year,race_num,race_name,location,start_date,driver,price,points,constructor,country_code,meeting_key_x,month,start_epoch,meeting_key_y,price_change_prev_race,price_rank,points_last_three_avg,points_last_five_avg,ppm_last_3,ppm_last_5
555,2024,3,Australian Grand Prix,Melbourne,2024-03-24 04:00:00+00:00,ZHO,6.9,4.0,STK,AUS,1231,3,1711252800,1231,-0.2,17.0,6.33,4.0,0.92,0.58
559,2024,3,Australian Grand Prix,Melbourne,2024-03-24 04:00:00+00:00,HUL,6.7,11.0,HAS,AUS,1231,3,1711252800,1231,0.5,18.0,1.0,0.8,0.15,0.12
561,2024,3,Australian Grand Prix,Melbourne,2024-03-24 04:00:00+00:00,BOT,6.0,2.0,STK,AUS,1231,3,1711252800,1231,-0.2,19.0,1.0,-4.2,0.17,-0.7
565,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,VER,29.7,47.0,RBR,JPN,1232,4,1712466000,1232,-0.7,1.0,23.67,32.4,0.8,1.09
566,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,NOR,23.5,19.0,MCL,JPN,1232,4,1712466000,1232,0.3,2.0,15.67,11.0,0.67,0.47
574,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,PER,22.4,33.0,RBR,JPN,1232,4,1712466000,1232,0.3,3.0,28.0,29.8,1.25,1.33
567,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,LEC,21.4,31.0,FER,JPN,1232,4,1712466000,1232,1.0,4.0,32.33,33.4,1.51,1.56
571,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,SAI,19.8,28.0,FER,JPN,1232,4,1712466000,1232,1.0,5.0,41.0,30.0,2.07,1.52
570,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,PIA,19.7,10.0,MCL,JPN,1232,4,1712466000,1232,0.3,6.0,18.0,22.4,0.91,1.14
572,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,HAM,19.0,5.0,MER,JPN,1232,4,1712466000,1232,-0.5,7.0,-0.33,7.8,-0.02,0.41
573,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,RUS,18.7,13.0,MER,JPN,1232,4,1712466000,1232,-0.5,8.0,10.67,15.6,0.57,0.83
579,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,ALO,16.3,14.0,AMR,JPN,1232,4,1712466000,1232,0.1,9.0,10.67,12.0,0.65,0.74
585,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,STR,12.0,13.0,AMR,JPN,1232,4,1712466000,1232,1.0,10.0,2.33,11.4,0.19,0.95
583,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,RIC,9.2,-19.0,RB,JPN,1232,4,1712466000,1232,0.5,11.0,4.33,6.0,0.47,0.65
581,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,OCO,8.6,5.0,ALP,JPN,1232,4,1712466000,1232,-0.2,12.0,5.0,11.4,0.58,1.33
587,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,TSU,8.1,10.0,RB,JPN,1232,4,1712466000,1232,0.5,13.0,3.0,8.8,0.37,1.09
578,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,MAG,7.7,9.0,HAS,JPN,1232,4,1712466000,1232,0.5,14.0,7.33,5.4,0.95,0.7
584,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,GAS,7.4,5.0,ALP,JPN,1232,4,1712466000,1232,-0.1,15.0,-3.0,-0.8,-0.41,-0.11
591,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,ALB,7.2,-20.0,WIL,JPN,1232,4,1712466000,1232,-0.1,16.0,3.33,3.2,0.46,0.44
586,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,HUL,7.2,10.0,HAS,JPN,1232,4,1712466000,1232,0.5,16.0,5.67,3.2,0.79,0.44
582,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,ZHO,6.8,-17.0,STK,JPN,1232,4,1712466000,1232,-0.1,17.0,4.33,7.0,0.64,1.03
588,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,BOT,5.9,8.0,STK,JPN,1232,4,1712466000,1232,-0.1,18.0,0.33,0.0,0.06,0.0
590,2024,4,Japanese Grand Prix,Suzuka,2024-04-07 05:00:00+00:00,SAR,5.9,9.0,WIL,JPN,1232,4,1712466000,1232,,18.0,5.0,3.0,0.85,0.51
592,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,VER,29.9,58.0,RBR,CHN,1233,4,1713682800,1233,0.2,1.0,24.33,33.0,0.81,1.1
593,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,NOR,23.8,36.0,MCL,CHN,1233,4,1713682800,1233,0.3,2.0,16.67,17.6,0.7,0.74
601,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,PER,22.7,40.0,RBR,CHN,1233,4,1713682800,1233,0.3,3.0,28.67,29.4,1.26,1.3
594,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,LEC,21.7,34.0,FER,CHN,1233,4,1713682800,1233,0.3,4.0,35.33,31.4,1.63,1.45
598,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,SAI,20.1,30.0,FER,CHN,1233,4,1713682800,1233,0.3,5.0,37.0,28.5,1.84,1.42
597,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,PIA,19.8,12.0,MCL,CHN,1233,4,1713682800,1233,0.1,6.0,18.0,16.6,0.91,0.84
600,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,RUS,18.8,27.0,MER,CHN,1233,4,1713682800,1233,0.1,7.0,8.33,15.4,0.44,0.82
599,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,HAM,18.7,30.0,MER,CHN,1233,4,1713682800,1233,-0.3,8.0,-2.67,3.6,-0.14,0.19
606,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,ALO,16.4,15.0,AMR,CHN,1233,4,1713682800,1233,0.1,9.0,13.0,12.4,0.79,0.76
612,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,STR,12.5,9.0,AMR,CHN,1233,4,1713682800,1233,0.5,10.0,4.0,6.2,0.32,0.5
610,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,RIC,9.0,-9.0,RB,CHN,1233,4,1713682800,1233,-0.2,11.0,-3.67,1.0,-0.41,0.11
614,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,TSU,8.6,-6.0,RB,CHN,1233,4,1713682800,1233,0.5,12.0,6.67,8.0,0.78,0.93
608,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,OCO,8.5,12.0,ALP,CHN,1233,4,1713682800,1233,-0.1,13.0,4.33,4.4,0.51,0.52
605,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,MAG,8.2,17.0,HAS,CHN,1233,4,1713682800,1233,0.5,14.0,8.0,6.2,0.98,0.76
613,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,HUL,7.7,4.0,HAS,CHN,1233,4,1713682800,1233,0.5,15.0,10.0,4.8,1.3,0.62
611,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,GAS,7.3,13.0,ALP,CHN,1233,4,1713682800,1233,-0.1,16.0,-3.33,0.0,-0.46,0.0
618,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,ALB,7.0,11.0,WIL,CHN,1233,4,1713682800,1233,-0.2,17.0,-3.33,-0.8,-0.48,-0.11
609,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,ZHO,6.6,13.0,STK,CHN,1233,4,1713682800,1233,-0.2,18.0,-5.0,1.2,-0.76,0.18
615,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,BOT,6.4,-14.0,STK,CHN,1233,4,1713682800,1233,0.5,19.0,3.0,2.6,0.47,0.41
617,2024,5,Chinese Grand Prix,Shanghai,2024-04-21 07:00:00+00:00,SAR,6.4,8.0,WIL,CHN,1233,4,1713682800,1233,0.5,19.0,8.0,6.0,1.25,0.94
619,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,VER,30.1,40.0,RBR,USA,1234,5,1714939200,1234,0.2,1.0,31.67,35.2,1.05,1.17
620,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,NOR,24.1,25.0,MCL,USA,1234,5,1714939200,1234,0.3,2.0,26.0,20.4,1.08,0.85
628,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,PER,23.0,30.0,RBR,USA,1234,5,1714939200,1234,0.3,3.0,31.67,31.4,1.38,1.37
621,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,LEC,22.0,33.0,FER,USA,1234,5,1714939200,1234,0.3,4.0,34.33,32.4,1.56,1.47
625,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,SAI,20.4,26.0,FER,USA,1234,5,1714939200,1234,0.3,5.0,34.67,35.0,1.7,1.72
624,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,PIA,19.9,22.0,MCL,USA,1234,5,1714939200,1234,0.1,6.0,14.33,15.2,0.72,0.76
627,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,RUS,19.1,10.0,MER,USA,1234,5,1714939200,1234,0.3,7.0,12.33,14.4,0.65,0.75
626,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,HAM,19.0,20.0,MER,USA,1234,5,1714939200,1234,0.3,8.0,5.33,6.8,0.28,0.36
633,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,ALO,16.5,9.0,AMR,USA,1234,5,1714939200,1234,0.1,9.0,12.67,12.2,0.77,0.74
639,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,STR,13.0,-19.0,AMR,USA,1234,5,1714939200,1234,0.5,10.0,12.67,5.8,0.97,0.45
635,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,OCO,9.0,11.0,ALP,USA,1234,5,1714939200,1234,0.5,11.0,5.67,6.4,0.63,0.71
637,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,RIC,8.8,16.0,RB,USA,1234,5,1714939200,1234,-0.2,12.0,-6.67,-3.0,-0.76,-0.34
632,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,MAG,8.7,1.0,HAS,USA,1234,5,1714939200,1234,0.5,13.0,11.33,9.6,1.3,1.1
641,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,TSU,8.4,23.0,RB,USA,1234,5,1714939200,1234,-0.2,14.0,5.0,2.6,0.6,0.31
638,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,GAS,7.8,15.0,ALP,USA,1234,5,1714939200,1234,0.5,15.0,7.67,1.8,0.98,0.23
640,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,HUL,7.6,13.0,HAS,USA,1234,5,1714939200,1234,-0.1,16.0,8.33,6.2,1.1,0.82
645,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,ALB,7.5,10.0,WIL,USA,1234,5,1714939200,1234,0.5,17.0,-1.67,0.2,-0.22,0.03
636,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,ZHO,7.1,20.0,STK,USA,1234,5,1714939200,1234,0.5,18.0,0.0,1.8,0.0,0.25
644,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,SAR,6.3,-7.0,WIL,USA,1234,5,1714939200,1234,-0.1,19.0,8.5,6.75,1.35,1.07
642,2024,6,Miami Grand Prix,Miami,2024-05-05 20:00:00+00:00,BOT,6.2,10.0,STK,USA,1234,5,1714939200,1234,-0.2,20.0,-1.33,-1.0,-0.21,-0.16
646,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,VER,30.2,35.0,RBR,ITA,1235,5,1716123600,1235,0.1,1.0,48.33,34.2,1.6,1.13
647,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,NOR,24.4,37.0,MCL,ITA,1235,5,1716123600,1235,0.3,2.0,26.67,22.2,1.09,0.91
655,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,PER,23.3,11.0,RBR,ITA,1235,5,1716123600,1235,0.3,3.0,34.33,31.2,1.47,1.34
648,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,LEC,22.3,24.0,FER,ITA,1235,5,1716123600,1235,0.3,4.0,32.67,34.6,1.47,1.55
652,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,SAI,20.7,17.0,FER,ITA,1235,5,1716123600,1235,0.3,5.0,28.0,32.5,1.35,1.57
651,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,PIA,20.0,24.0,MCL,ITA,1235,5,1716123600,1235,0.1,6.0,14.67,17.6,0.73,0.88
654,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,RUS,19.2,23.0,MER,ITA,1235,5,1716123600,1235,0.1,7.0,16.67,12.4,0.87,0.65
653,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,HAM,19.1,16.0,MER,ITA,1235,5,1716123600,1235,0.1,8.0,18.33,8.4,0.96,0.44
660,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,ALO,16.6,2.0,AMR,ITA,1235,5,1716123600,1235,0.1,9.0,12.67,12.6,0.76,0.76
666,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,STR,12.8,12.0,AMR,ITA,1235,5,1716123600,1235,-0.2,10.0,1.0,0.4,0.08,0.03
662,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,OCO,9.5,1.0,ALP,ITA,1235,5,1716123600,1235,0.5,11.0,9.33,7.2,0.98,0.76
668,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,TSU,9.4,4.0,RB,ITA,1235,5,1716123600,1235,1.0,12.0,9.0,7.4,0.96,0.79
664,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,RIC,9.3,-2.0,RB,ITA,1235,5,1716123600,1235,0.5,13.0,-4.0,-0.8,-0.43,-0.09
659,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,MAG,8.6,13.0,HAS,ITA,1235,5,1716123600,1235,-0.1,14.0,9.0,8.4,1.05,0.98
665,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,GAS,8.3,1.0,ALP,ITA,1235,5,1716123600,1235,0.5,15.0,11.0,3.6,1.33,0.43
667,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,HUL,8.1,3.0,HAS,ITA,1235,5,1716123600,1235,0.5,16.0,9.0,9.4,1.11,1.16
672,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,ALB,8.0,-20.0,WIL,ITA,1235,5,1716123600,1235,0.5,17.0,0.33,2.2,0.04,0.28
663,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,ZHO,7.6,5.0,STK,ITA,1235,5,1716123600,1235,0.5,18.0,5.33,3.6,0.7,0.47
669,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,BOT,6.7,-2.0,STK,ITA,1235,5,1716123600,1235,0.5,19.0,1.33,1.0,0.2,0.15
671,2024,7,Emilia Romagna Grand Prix,Imola,2024-05-19 13:00:00+00:00,SAR,6.1,-2.0,WIL,ITA,1235,5,1716123600,1235,-0.2,20.0,3.33,4.25,0.55,0.7
673,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,VER,30.4,13.0,RBR,MON,1236,5,1716728400,1236,0.2,1.0,44.33,34.0,1.46,1.12
674,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,NOR,25.4,19.0,MCL,MON,1236,5,1716728400,1236,1.0,2.0,32.67,28.0,1.29,1.1
682,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,PER,23.4,-20.0,RBR,MON,1236,5,1716728400,1236,0.1,3.0,27.0,27.2,1.15,1.16
675,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,LEC,22.6,45.0,FER,MON,1236,5,1716728400,1236,0.3,4.0,30.33,32.0,1.34,1.42
679,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,SAI,21.0,23.0,FER,MON,1236,5,1716728400,1236,0.3,5.0,24.33,29.4,1.16,1.4
678,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,PIA,20.3,27.0,MCL,MON,1236,5,1716728400,1236,0.3,6.0,19.33,17.8,0.95,0.88
681,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,RUS,19.5,16.0,MER,MON,1236,5,1716728400,1236,0.3,7.0,20.0,14.0,1.03,0.72
680,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,HAM,19.4,20.0,MER,MON,1236,5,1716728400,1236,0.3,8.0,22.0,10.4,1.13,0.54
687,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,ALO,16.3,5.0,AMR,MON,1236,5,1716728400,1236,-0.3,9.0,8.67,9.8,0.53,0.6
693,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,STR,13.3,2.0,AMR,MON,1236,5,1716728400,1236,0.5,10.0,0.67,6.2,0.05,0.47
689,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,OCO,9.4,-19.0,ALP,MON,1236,5,1716728400,1236,-0.1,11.0,8.0,5.8,0.85,0.62
695,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,TSU,9.3,7.0,RB,MON,1236,5,1716728400,1236,-0.1,12.0,7.0,8.4,0.75,0.9
686,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,MAG,9.1,-33.0,HAS,MON,1236,5,1716728400,1236,0.5,13.0,10.33,9.6,1.14,1.05
691,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,RIC,9.1,0.0,RB,MON,1236,5,1716728400,1236,-0.2,13.0,1.67,-1.2,0.18,-0.13
692,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,GAS,8.2,2.0,ALP,MON,1236,5,1716728400,1236,-0.1,14.0,9.67,7.8,1.18,0.95
694,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,HUL,8.0,-32.0,HAS,MON,1236,5,1716728400,1236,-0.1,15.0,6.67,8.2,0.83,1.02
699,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,ALB,7.8,5.0,WIL,MON,1236,5,1716728400,1236,-0.2,16.0,0.33,-3.0,0.04,-0.38
690,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,ZHO,7.5,2.0,STK,MON,1236,5,1716728400,1236,-0.1,17.0,12.67,5.0,1.69,0.67
696,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,BOT,6.5,8.0,STK,MON,1236,5,1716728400,1236,-0.2,18.0,-2.0,0.8,-0.31,0.12
698,2024,8,Monaco Grand Prix,Monaco,2024-05-26 13:00:00+00:00,SAR,5.9,1.0,WIL,MON,1236,5,1716728400,1236,-0.2,19.0,-0.33,2.0,-0.06,0.34
700,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,VER,30.5,37.0,RBR,CAN,1237,6,1717956000,1237,0.1,1.0,29.33,38.6,0.96,1.27
701,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,NOR,25.6,40.0,MCL,CAN,1237,6,1717956000,1237,0.2,2.0,27.0,27.2,1.05,1.06
702,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,LEC,23.6,-16.0,FER,CAN,1237,6,1717956000,1237,1.0,3.0,34.0,33.4,1.44,1.42
709,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,PER,22.9,-17.0,RBR,CAN,1237,6,1717956000,1237,-0.5,4.0,7.0,18.8,0.31,0.82
706,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,SAI,22.0,-16.0,FER,CAN,1237,6,1717956000,1237,1.0,5.0,22.0,24.8,1.0,1.13
705,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,PIA,21.3,17.0,MCL,CAN,1237,6,1717956000,1237,1.0,6.0,24.33,19.0,1.14,0.89
708,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,RUS,20.5,27.0,MER,CAN,1237,6,1717956000,1237,1.0,7.0,16.33,17.8,0.8,0.87
707,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,HAM,20.4,32.0,MER,CAN,1237,6,1717956000,1237,1.0,8.0,18.67,18.2,0.92,0.89
714,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,ALO,16.4,14.0,AMR,CAN,1237,6,1717956000,1237,0.1,9.0,5.33,9.0,0.32,0.55
720,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,STR,13.2,14.0,AMR,CAN,1237,6,1717956000,1237,-0.1,10.0,-1.67,3.4,-0.13,0.26
722,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,TSU,9.8,0.0,RB,CAN,1237,6,1717956000,1237,0.5,11.0,11.33,7.6,1.16,0.78
716,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,OCO,9.2,16.0,ALP,CAN,1237,6,1717956000,1237,-0.2,12.0,-2.33,2.0,-0.25,0.22
713,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,MAG,8.9,14.0,HAS,CAN,1237,6,1717956000,1237,-0.2,13.0,-6.33,1.4,-0.71,0.16
718,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,RIC,8.9,9.0,RB,CAN,1237,6,1717956000,1237,-0.2,13.0,4.67,-2.8,0.52,-0.31
726,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,ALB,8.3,-12.0,WIL,CAN,1237,6,1717956000,1237,0.5,14.0,-1.67,-2.8,-0.2,-0.34
719,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,GAS,8.1,14.0,ALP,CAN,1237,6,1717956000,1237,-0.1,15.0,6.0,7.2,0.74,0.89
721,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,HUL,7.8,19.0,HAS,CAN,1237,6,1717956000,1237,-0.2,16.0,-5.33,-0.4,-0.68,-0.05
723,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,BOT,7.5,8.0,STK,CAN,1237,6,1717956000,1237,1.0,17.0,5.33,2.0,0.71,0.27
717,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,ZHO,7.4,6.0,STK,CAN,1237,6,1717956000,1237,-0.1,18.0,9.0,4.6,1.22,0.62
725,2024,9,Canadian Grand Prix,Montréal,2024-06-09 18:00:00+00:00,SAR,5.8,-19.0,WIL,CAN,1237,6,1717956000,1237,-0.1,19.0,-2.67,1.8,-0.46,0.31
727,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,VER,30.7,38.0,RBR,ESP,1238,6,1719147600,1238,0.2,1.0,28.33,36.6,0.92,1.19
728,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,NOR,25.8,51.0,MCL,ESP,1238,6,1719147600,1238,0.2,2.0,32.0,31.4,1.24,1.22
729,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,LEC,23.1,18.0,FER,ESP,1238,6,1719147600,1238,-0.5,3.0,17.67,24.0,0.76,1.04
736,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,PER,22.4,19.0,RBR,ESP,1238,6,1719147600,1238,-0.5,4.0,-8.67,8.8,-0.39,0.39
732,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,PIA,21.6,15.0,MCL,ESP,1238,6,1719147600,1238,0.3,5.0,22.67,20.4,1.05,0.94
733,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,SAI,21.5,16.0,FER,ESP,1238,6,1719147600,1238,-0.5,6.0,8.0,16.0,0.37,0.74
734,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,HAM,21.4,29.0,MER,ESP,1238,6,1719147600,1238,1.0,7.0,22.67,23.6,1.06,1.1
735,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,RUS,20.8,27.0,MER,ESP,1238,6,1719147600,1238,0.3,8.0,22.0,20.6,1.06,0.99
741,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,ALO,16.7,1.0,AMR,ESP,1238,6,1719147600,1238,0.3,9.0,7.0,9.0,0.42,0.54
747,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,STR,14.2,6.0,AMR,ESP,1238,6,1719147600,1238,1.0,10.0,9.33,3.6,0.66,0.25
743,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,OCO,10.2,4.0,ALP,ESP,1238,6,1719147600,1238,1.0,11.0,-0.67,4.2,-0.07,0.41
740,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,MAG,9.9,4.0,HAS,ESP,1238,6,1719147600,1238,1.0,12.0,-2.0,2.4,-0.2,0.24
749,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,TSU,9.6,4.0,RB,ESP,1238,6,1719147600,1238,-0.2,13.0,3.67,5.6,0.38,0.58
745,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,RIC,9.4,7.0,RB,ESP,1238,6,1719147600,1238,0.5,14.0,2.33,2.8,0.25,0.3
746,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,GAS,9.1,7.0,ALP,ESP,1238,6,1719147600,1238,1.0,15.0,5.67,9.0,0.62,0.99
748,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,HUL,8.8,6.0,HAS,ESP,1238,6,1719147600,1238,1.0,16.0,-3.33,1.4,-0.38,0.16
753,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,ALB,8.1,4.0,WIL,ESP,1238,6,1719147600,1238,-0.2,17.0,-9.0,-1.2,-1.11,-0.15
750,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,BOT,8.0,1.0,STK,ESP,1238,6,1719147600,1238,0.5,18.0,4.67,2.0,0.58,0.25
744,2024,10,Spanish Grand Prix,Barcelona,2024-06-23 13:00:00+00:00,ZHO,7.9,4.0,STK,ESP,1238,6,1719147600,1238,0.5,19.0,4.33,9.2,0.55,1.16
